OA,OB,OC,OD,OE
149.9333185119305,299.1738624947039,314.10189429546585,113.6001760562016,80.89499366462674
144.53373308677806,298.8143236192,312.1938500355188,113.95174417269794,75.95393340703298
147.13938969562162,301.40006635699336,314.35807608521844,117.08543888972702,77.27871634544663
144.3918280236108,298.46440323763903,313.4613213779333,111.30588483993108,73.55270219373317
145.34441853748632,302.5756103852391,315.3363283860583,115.44695751729449,76.48529270389177
146.53668482670133,300.5544875725531,311.1269837220809,115.24755962709145,74.46475676452586
151.92103211866353,302.6962173533062,313.90444405901616,118.92854997854805,78.10889834071403
154.3243337908834,303.1517771678075,313.0447252390623,116.0775602776006,76.55063683601855
156.7322557739791,302.8349385391322,316.3700365078842,118.30891766895681,79.37883848986453
154.72879499304582,297.3550066839299,315.91296269700615,115.95257651298655,79.71198153351854
151.53877391611692,298.9648808806814,315.6865534038471,115.87061750072795,77.38862965578342
150.08331019803634,298.21636440678435,318.35200643313055,117.17081547894082,80.95677859203639
150.98675438593943,297.1060416753587,313.639920928443,118.06777714516353,76.92203845452875
151.79591562357663,298.67038688159226,314.56795768164307,122.98373876248843,79.20227269466452
149.96666296213968,299.2941696725815,315.15393064342385,122.09013064126027,81.41252974819048
156.1089363233252,301.2573650551966,319.22562553780045,120.83045973594572,80.06247560499239
153.39491516996253,298.4526763156933,316.07752213657966,119.95415791042844,78.39005038906404
156.11854470241516,299.81661061388843,318.5545479191908,119.07980517283357,78.29431652425353
150.2664300500947,295.6010825419961,318.4964677983101,120.83045973594572,79.17701686727027
153.56106277308712,299.24738929521175,317.98899352021607,124.03628501370073,77.82673062643708
150.08331019803634,298.4828303269721,317.11985116040904,125.89678312014172,82.85529554590944
152.11837495845134,297.83384629689084,316.6322788346128,121.43310915891102,81.49233092751734
153.83432646844463,294.56747953567447,322.4561985758686,125.53883861180172,79.75587752636166
150.3595690337,298.7339953872006,320.6524598377502,122.80065146407001,81.88406438373708
154.0519392932137,294.56747953567447,320.67740799750766,122.96747537458837,81.12336284942828
153.56106277308712,297.2574641619618,317.0772776469484,124.16923934694937,82.29216244576394
160.01562423713506,299.6281028208135,323.066556610244,125.39936203984452,85.0881895447306
149.37536610833797,290.68883707497264,319.7889929312765,120.41594578792295,80.26207074328447
153.16984037335808,296.89223634174067,318.1980515339464,127.09445306542689,82.49242389456137
150.45597362683876,294.64554977124635,318.5294334908471,125.19584657647394,82.365041127896
155.4155719353759,294.64554977124635,315.88605540605937,128.2809416865966,83.72574275573791
152.81688388394784,293.981291921782,320.2951763608063,126.05157674539419,83.72574275573791
149.37536610833797,297.03871801500895,316.6275414426231,123.30855606972291,81.8413098624405
152.95751043999115,295.6010825419961,318.1351913888182,123.47064428438041,80.52949770115296
145.96232390586277,298.197920851236,316.4806471176397,122.15563842901399,81.70679286326198
152.6106156202772,298.1559994365366,316.2040480449294,117.00427342623003,79.81227975693966
146.01369798755184,301.4780257332199,305.5552323230614,116.41735265844177,82.56512580987206
147.48898263938224,301.08636634693374,312.1698255757593,108.50345616615168,82.49242389456137
143.68368035375485,300.1482966801578,306.23520372419625,111.15754585272202,75.32595834106593
141.2267680009707,295.71100757327247,304.00164473239283,108.55873986004075,72.00694410957877
133.37541002748594,293.28825411188905,302.105941682715,102.39628899525607,69.02897942168927
132.015150645674,296.7642161716941,301.95529470436514,102.23991392797629,67.00746227100382
127.00393694685216,295.9189078109069,301.93542355940946,98.12746812182611,63.0
126.03570922560003,295.8462438497403,301.51782700198675,103.00485425454472,64.03124237432849
128.191263352851,297.4306641891518,304.9098227345259,101.1236866416568,64.07027391856539
123.10158406779338,294.0153057240388,305.91828974417336,92.04890004774636,62.03224967708329
126.01983970788092,293.17059879871994,299.7865907608277,96.51942809610924,58.215118311311535
122.58874336577564,293.901343991483,298.45770219580527,96.0260381354974,56.32051136131489
123.79418403139947,290.55292116927683,294.92371895118913,89.26925562588724,54.45181356024793
121.49485585818027,290.8779812911249,294.7829710142701,94.36630754670864,55.226805085936306
124.19742348374221,287.3882391469769,293.00170647967224,86.49277426467485,53.46026561849464
